##[["FCS genome report", 2, 1], {"git-rev": "v0.5.5-9-gfc836c1", "run-date": "Sat Oct 11 22:07:47 2025", "db": {"build-date": "2023-01-24", "seqs": 3025824, "Gbp": 709.264}, "run-info": {"agg-cvg": 0.523371, "asserted-div": "anml:insects", "inferred-primary-divs": ["anml:insects"], "corrected-primary-divs": ["anml:insects"], "genome-hash": "5d500aa9f0d02343"}}]
#seq_id	start_pos	end_pos	seq_len	action	div	agg_cont_cov	top_tax_name
ptg000738l	1	36400	36400	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg000739l	1	42044	42044	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg000740l	1	35613	35613	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000741l	1	24211	24211	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Nilaparvata lugens
ptg000742l	1	20885	20885	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg000743l	1	43953	43953	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000744l	1	30721	30721	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Drosophila mauritiana
ptg000745l	1	48182	48182	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg000746l	1	47133	47133	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000747l	1	29398	29398	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000748l	1	70704	70704	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Erebia ligea
ptg000749l	1	57091	57091	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000750l	1	42593	42593	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg000751l	1	63456	63456	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000752l	1	18225	18225	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000753l	1	33858	33858	EXCLUDE	prok:a-proteobacteria	95	Wolbachia endosymbiont (group B) of Melanostoma mellinum
ptg000754l	1	47858	47858	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg000755l	1	23596	23596	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000756l	1	37671	37671	EXCLUDE	prok:a-proteobacteria	95	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000757l	1	54253	54253	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Eucosma cana
ptg000758l	1	38529	38529	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group A) of Endotricha flammealis
ptg000759l	1	60636	60636	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg000760l	1	26978	26978	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000761l	1	53120	53120	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg000762l	1	30487	30487	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000763l	1	63468	63468	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000764l	1	36608	36608	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000765l	1	43659	43659	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg000766l	1	33054	33054	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000767l	1	41627	41627	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000768l	1	37043	37043	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000769l	1	34867	34867	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000770l	1	37334	37334	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000771l	1	29672	29672	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000772l	1	28038	28038	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000773l	1	30977	30977	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg000774l	1	69652	69652	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000775l	1	25200	25200	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000776l	1	36090	36090	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000777l	1	44693	44693	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000778l	1	31308	31308	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000779l	1	37475	37475	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Drosophila mauritiana
ptg000780l	1	30840	30840	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000781l	1	37516	37516	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000782l	1	42859	42859	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000783l	1	34816	34816	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000784l	1	48825	48825	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000785l	1	32148	32148	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Phalera bucephala
ptg000786l	1	53451	53451	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000787l	1	30405	30405	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Laodelphax striatellus
ptg000788l	1	37416	37416	EXCLUDE	prok:a-proteobacteria	96	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000789l	1	31618	31618	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000790l	1	40848	40848	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000791l	1	32317	32317	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000792l	1	34418	34418	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000793l	1	51889	51889	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000794l	1	41979	41979	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000795l	1	43393	43393	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000796l	1	30195	30195	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg000797l	1	28198	28198	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Eucosma cana
ptg000798l	1	28485	28485	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg000799l	1	34976	34976	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000800l	1	40285	40285	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000801l	1	18678	18678	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000802l	1	28795	28795	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000803l	1	57590	57590	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000804l	1	28815	28815	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000805l	1	35193	35193	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000806l	1	34030	34030	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Nilaparvata lugens
ptg000807l	1	28833	28833	EXCLUDE	prok:a-proteobacteria	96	Wolbachia endosymbiont of Spodoptera picta
ptg000808l	1	41283	41283	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Phalera bucephala
ptg000809l	1	33105	33105	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000810l	1	29175	29175	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000811l	1	31090	31090	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Spodoptera picta
ptg000812l	1	21100	21100	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Phalera bucephala
ptg000813l	1	53282	53282	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000814l	1	49719	49719	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg000815l	1	36293	36293	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000816l	1	55929	55929	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg000817l	1	34487	34487	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg000818l	1	30976	30976	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000819l	1	28432	28432	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Spodoptera picta
ptg000820l	1	26745	26745	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000821l	1	76756	76756	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000822l	1	45002	45002	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000823l	1	32398	32398	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000824l	1	34766	34766	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Laodelphax striatellus
ptg000825l	1	49900	49900	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000826l	1	38321	38321	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000827l	1	51117	51117	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000828l	1	40920	40920	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000829l	1	30299	30299	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000830l	1	37982	37982	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000831l	1	49793	49793	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000832l	1	65559	65559	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000833l	1	55428	55428	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000834l	1	39849	39849	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000835l	1	45312	45312	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Spodoptera picta
ptg000836l	1	28660	28660	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000837l	1	38140	38140	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000838l	1	51718	51718	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000839l	1	41199	41199	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg000840l	1	43942	43942	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg000841l	1	42305	42305	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000842l	1	33723	33723	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000843l	1	29522	29522	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000844l	1	21345	21345	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg000845l	1	31978	31978	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000846l	1	33668	33668	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000847l	1	41413	41413	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000848l	1	38887	38887	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000849l	1	34674	34674	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000850l	1	31689	31689	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Diaphorina citri
ptg000851l	1	28618	28618	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg000852l	1	38165	38165	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000853l	1	34185	34185	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group A) of Epagoge grotiana
ptg000854l	1	38965	38965	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000855l	1	35610	35610	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000856l	1	35863	35863	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg000857l	1	20749	20749	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000858l	1	38797	38797	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000859l	1	29294	29294	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Drosophila mauritiana
ptg000860l	1	34013	34013	EXCLUDE	prok:a-proteobacteria	97	Wolbachia endosymbiont of Spodoptera picta
ptg000861l	1	32226	32226	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000862l	1	34791	34791	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Tribolium confusum
ptg000863l	1	54314	54314	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000864l	1	84878	84878	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000865l	1	31893	31893	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg000866l	1	40519	40519	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000867l	1	24073	24073	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000868l	1	52093	52093	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000869l	1	59716	59716	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000870l	1	63435	63435	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Ischnura elegans
ptg000871l	1	29497	29497	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Spodoptera picta
ptg000872l	1	37192	37192	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000873l	1	23445	23445	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000874l	1	26191	26191	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000875l	1	43872	43872	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000876l	1	32673	32673	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000877l	1	75033	75033	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000878l	1	39193	39193	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000879l	1	41582	41582	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000880l	1	29441	29441	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000881l	1	49401	49401	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Phalera bucephala
ptg000882l	1	41192	41192	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000883l	1	47246	47246	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000884l	1	25858	25858	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Laodelphax striatellus
ptg000885l	1	28810	28810	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000886l	1	43118	43118	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000887l	1	36483	36483	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Laodelphax striatellus
ptg000888l	1	52431	52431	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000889l	1	27236	27236	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Chorthippus parallelus
ptg000890l	1	39070	39070	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Homalodisca vitripennis
ptg000891l	1	35583	35583	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000892l	1	33875	33875	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Laodelphax striatellus
ptg000893l	1	28774	28774	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000894l	1	34380	34380	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000895l	1	42617	42617	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000896l	1	35554	35554	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Diaphorina citri
ptg000897l	1	29970	29970	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg000898l	1	33123	33123	EXCLUDE	prok:a-proteobacteria	97	Wolbachia endosymbiont of Tribolium confusum
ptg000900l	1	38293	38293	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont of Tribolium confusum
ptg000901l	1	39395	39395	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000902l	1	38211	38211	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Phalera bucephala
ptg000903l	1	44987	44987	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000904l	1	29109	29109	EXCLUDE	prok:a-proteobacteria	98	Wolbachia endosymbiont (group B) of Erebia ligea
ptg000905l	1	30506	30506	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg000906l	1	28435	28435	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000907l	1	51803	51803	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000908l	1	34534	34534	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg000909l	1	44368	44368	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000910l	1	44540	44540	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Erebia ligea
ptg000911l	1	39143	39143	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Phalera bucephala
ptg000912l	1	56582	56582	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000913l	1	33394	33394	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Nilaparvata lugens
ptg000914l	1	30740	30740	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000915l	1	31881	31881	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000916l	1	42745	42745	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000917l	1	39197	39197	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000918l	1	28110	28110	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000919l	1	41504	41504	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000920l	1	33632	33632	EXCLUDE	prok:a-proteobacteria	95	Wolbachia endosymbiont of Spodoptera picta
ptg000921l	1	48006	48006	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000922l	1	34814	34814	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Homalodisca vitripennis
ptg000923l	1	74463	74463	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000924l	1	45101	45101	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000925l	1	32706	32706	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000926l	1	23768	23768	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000927l	1	40253	40253	EXCLUDE	prok:a-proteobacteria	97	Wolbachia endosymbiont of Tribolium confusum
ptg000928l	1	31482	31482	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont (group B) of Agriphila straminella
ptg000929l	1	49142	49142	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000930l	1	21748	21748	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
ptg000931l	1	34861	34861	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Anopheles demeilloni
ptg000932l	1	33981	33981	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Spodoptera picta
ptg000933l	1	34463	34463	EXCLUDE	prok:a-proteobacteria	96	Wolbachia endosymbiont (group B) of Melanostoma mellinum
ptg000934l	1	48164	48164	EXCLUDE	prok:a-proteobacteria	100	Wolbachia endosymbiont of Tribolium confusum
