##[["GX taxonomy analysis report", 3, 1], {"git-rev": "v0.5.5-9-gfc836c1", "run-date": "Sat Oct 11 22:07:47 2025", "db": {"build-date": "2023-01-24", "seqs": 3025824, "Gbp": 709.264}, "run-info": {"agg-cvg": 0.523371, "asserted-div": "anml:insects", "inferred-primary-divs": ["anml:insects"], "corrected-primary-divs": ["anml:insects"], "genome-hash": "5d500aa9f0d02343"}}]
#seq-id	seq-len	(xp,lc,co,n,mt,pt,pm)-len	cvg-by-all	sep1	tax-name-1	tax-id-1	div-1	cvg-by-div-1	cvg-by-tax-1	score-1	sep2	tax-id-2	div-2	cvg-by-div-2	cvg-by-tax-2	score-2	sep3	tax-id-3	div-3	cvg-by-div-3	cvg-by-tax-3	score-3	sep4	tax-id-4	div-4	cvg-by-div-4	cvg-by-tax-4	score-4	sep5	reserved	result	div	div_pct_cvg
ptg000066l	1395185	275030,78331,1740,0,0,0,0	811600	|	Teleogryllus occipitalis	470939	anml:insects	769367	749193	2794	|	431949	anml:insects	769367	13556	196	|	27405	anml:crustaceans	25654	5103	117	|	95602	anml:crustaceans	25654	8498	109	|	n/a	primary-div	anml:insects	55
ptg000067l~~1..9729484	9729484	1871501,756868,12360,0,0,0,0	5821151	|	Teleogryllus occipitalis	470939	anml:insects	5535517	5443206	7282	|	136037	anml:insects	5535517	72506	466	|	6706	anml:crustaceans	168044	77041	336	|	6728	anml:crustaceans	168044	40669	254	|	n/a	primary-div	anml:insects	57
ptg000067l~~9729485..9731514	2030	0,0,340,0,0,0,0	1914	|	Ostrea edulis	37623	anml:molluscs	1762	1419	48	|	310915	anml:fishes	1397	735	37	|	6706	anml:crustaceans	582	582	28	|	7757	anml:fishes	1397	759	28	|	n/a	same-kingdom-chimeric	anml:molluscs	87
ptg000067l~~9731515..10043412	311898	66693,48389,3000,0,0,0,0	213691	|	Teleogryllus occipitalis	470939	anml:insects	192279	167500	1330	|	197161	anml:insects	192279	21290	169	|	6706	anml:crustaceans	25654	9816	117	|	6728	anml:crustaceans	25654	11243	117	|	n/a	primary-div	anml:insects	62
ptg000068l	2559399	592528,141027,800,0,0,0,0	1573247	|	Teleogryllus occipitalis	470939	anml:insects	1510320	1499546	4203	|	136037	anml:insects	1510320	13624	210	|	13397	anml:fishes	35138	8091	104	|	8030	anml:fishes	35138	5259	102	|	n/a	primary-div	anml:insects	59
ptg000069l	6120656	1158705,521180,10820,0,0,0,0	4034758	|	Teleogryllus occipitalis	470939	anml:insects	3858668	3807671	6629	|	136037	anml:insects	3858668	30146	305	|	6728	anml:crustaceans	82272	16807	181	|	27405	anml:crustaceans	82272	12337	173	|	n/a	primary-div	anml:insects	63
ptg000070l	6898803	3934564,332017,3060,0,0,0,0	2184290	|	Teleogryllus occipitalis	470939	anml:insects	2022122	1971074	4434	|	136037	anml:insects	2022122	25971	274	|	13397	anml:fishes	67655	18625	170	|	8030	anml:fishes	67655	15874	151	|	n/a	repeat	anml:insects	29
ptg000071l	2323427	453826,135634,1540,0,0,0,0	1469185	|	Teleogryllus occipitalis	470939	anml:insects	1426417	1402870	3876	|	431949	anml:insects	1426417	24016	308	|	8049	anml:fishes	34112	5147	196	|	6728	anml:crustaceans	28206	12095	171	|	n/a	primary-div	anml:insects	61
ptg000072l	4212628	823611,262481,4660,0,0,0,0	2684422	|	Teleogryllus occipitalis	470939	anml:insects	2576442	2540788	5151	|	431949	anml:insects	2576442	13571	212	|	27687	anml:fishes	66464	5609	168	|	260995	anml:amphibians	23025	6311	154	|	n/a	primary-div	anml:insects	61
ptg000073l~~1..3380395	3380395	595045,234566,4600,0,0,0,0	2178837	|	Teleogryllus occipitalis	470939	anml:insects	2110938	2076817	4762	|	431949	anml:insects	2110938	17159	285	|	41117	anml:crustaceans	39162	5470	140	|	13397	anml:fishes	43116	14518	135	|	n/a	primary-div	anml:insects	62
ptg000073l~~3380396..3382580	2185	0,0,240,0,0,0,0	2185	|	Allodiplogaster sudhausi	2761625	anml:nematodes	1066	1066	54	|	6706	anml:crustaceans	2093	1387	54	|	7757	anml:fishes	2051	1973	51	|	27405	anml:crustaceans	2093	1043	49	|	n/a	same-kingdom-chimeric	anml:nematodes	49
ptg000073l~~3382581..3550782	168202	33166,2805,100,0,0,0,0	77465	|	Teleogryllus occipitalis	470939	anml:insects	67327	66286	730	|	2761625	anml:nematodes	2435	2435	77	|	7757	anml:fishes	4512	3742	72	|	6454	anml:molluscs	7139	3660	70	|	n/a	primary-div	anml:insects	40
ptg000073l~~3550783..3554499	3717	0,0,440,0,0,0,0	3632	|	Petromyzon marinus	7757	anml:fishes	3318	2802	71	|	6454	anml:molluscs	3065	3028	67	|	6573	anml:molluscs	3065	1728	53	|	7654	anml:echinoderms	2169	1224	48	|	n/a	same-kingdom-chimeric	anml:fishes	89
ptg000073l~~3554500..6941479	3386980	2535144,105022,520,0,0,0,0	630535	|	Teleogryllus occipitalis	470939	anml:insects	576782	499376	2246	|	431949	anml:insects	576782	12389	313	|	13397	anml:fishes	14324	11384	117	|	1232801	anml:crustaceans	18490	2528	105	|	n/a	repeat	anml:insects	17
ptg000074l	2383111	452853,155267,1340,0,0,0,0	1438374	|	Teleogryllus occipitalis	470939	anml:insects	1380122	1363186	3554	|	431949	anml:insects	1380122	7047	158	|	6728	anml:crustaceans	33742	9831	149	|	13397	anml:fishes	29764	14287	131	|	n/a	primary-div	anml:insects	58
ptg000075l	17110344	3476622,1054237,16020,0,0,0,0	10219180	|	Teleogryllus occipitalis	470939	anml:insects	9819771	9638599	9974	|	136037	anml:insects	9819771	77161	489	|	6728	anml:crustaceans	204966	68043	332	|	13397	anml:fishes	222772	75853	314	|	n/a	primary-div	anml:insects	57
ptg000076l	11162532	2695069,417531,9220,0,0,0,0	5869987	|	Teleogryllus occipitalis	470939	anml:insects	5592502	5427141	7257	|	431949	anml:insects	5592502	75715	525	|	45351	anml:basal metazoans	20410	15388	221	|	7868	anml:fishes	123646	6576	200	|	n/a	primary-div	anml:insects	50
ptg000077l	3324742	1142997,145421,460,0,0,0,0	1680066	|	Teleogryllus occipitalis	470939	anml:insects	1594859	1541867	4004	|	136037	anml:insects	1594859	15446	214	|	34573	anml:molluscs	52085	9468	157	|	27405	anml:crustaceans	31426	7239	146	|	n/a	primary-div	anml:insects	48
ptg000078l	3090820	900424,162106,1100,0,0,0,0	1334933	|	Teleogryllus occipitalis	470939	anml:insects	1247391	1179424	3115	|	108931	anml:insects	1247391	11630	374	|	409849	anml:fishes	39960	5867	118	|	13397	anml:fishes	39960	9733	108	|	n/a	primary-div	anml:insects	40
ptg000079l	14536100	3347137,932784,14400,0,0,0,0	7882956	|	Teleogryllus occipitalis	470939	anml:insects	7473585	7340570	8406	|	108931	anml:insects	7473585	13165	429	|	95602	anml:crustaceans	178858	55116	279	|	13397	anml:fishes	197039	44030	242	|	n/a	primary-div	anml:insects	51
ptg000080l	776840	181229,24552,720,0,0,0,0	519453	|	Teleogryllus occipitalis	470939	anml:insects	504125	485594	2609	|	63436	anml:insects	504125	16181	186	|	35525	anml:crustaceans	20682	8578	141	|	6687	anml:crustaceans	20682	4918	130	|	n/a	primary-div	anml:insects	65
ptg000081l	3144616	582157,300269,2220,0,0,0,0	1382194	|	Teleogryllus occipitalis	470939	anml:insects	1273363	1244180	3374	|	431949	anml:insects	1273363	9839	166	|	13397	anml:fishes	37198	16695	148	|	6728	anml:crustaceans	27260	8694	134	|	n/a	primary-div	anml:insects	40
ptg000082l	3060852	702777,117604,4880,0,0,0,0	1640093	|	Teleogryllus occipitalis	470939	anml:insects	1560624	1513841	3778	|	105785	anml:insects	1560624	33586	297	|	96803	anml:crustaceans	35328	6835	164	|	6087	anml:basal metazoans	13630	8501	138	|	n/a	primary-div	anml:insects	51
ptg000083l	8599559	1624954,538983,7700,0,0,0,0	5238904	|	Teleogryllus occipitalis	470939	anml:insects	5013427	4942037	7122	|	136037	anml:insects	5013427	34007	361	|	27405	anml:crustaceans	124218	25579	224	|	6706	anml:crustaceans	124218	33254	220	|	n/a	primary-div	anml:insects	58
ptg000084l	4802473	1076927,227757,10020,0,0,0,0	2693230	|	Teleogryllus occipitalis	470939	anml:insects	2591268	2511962	4773	|	136037	anml:insects	2591268	53002	397	|	6728	anml:crustaceans	68736	13161	169	|	95602	anml:crustaceans	68736	16444	163	|	n/a	primary-div	anml:insects	54
ptg000085l~~1..2758168	2758168	575619,259396,5500,0,0,0,0	1552316	|	Teleogryllus occipitalis	470939	anml:insects	1453878	1421497	3774	|	105785	anml:insects	1453878	16934	216	|	13397	anml:fishes	56539	17522	148	|	8030	anml:fishes	56539	14267	137	|	n/a	primary-div	anml:insects	53
ptg000085l~~2758169..2761706	3538	0,0,0,0,0,0,0	2543	|	Teleogryllus occipitalis	470939	anml:insects	687	687	87	|	37623	anml:molluscs	1844	1844	43	|	1635102	fung:basidiomycetes	124	124	12	|	6728	anml:crustaceans	30	30	6	|	n/a	low-coverage	anml:insects	19
ptg000085l~~2761707..3928054	1166348	183062,137024,1760,0,0,0,0	677344	|	Teleogryllus occipitalis	470939	anml:insects	640167	626114	2671	|	136037	anml:insects	640167	17558	230	|	13397	anml:fishes	24897	10946	117	|	210409	anml:crustaceans	22890	6728	95	|	n/a	primary-div	anml:insects	55
ptg000086l	824630	146627,28346,920,0,0,0,0	480141	|	Teleogryllus occipitalis	470939	anml:insects	455510	438919	2145	|	105785	anml:insects	455510	7600	136	|	6579	anml:molluscs	15500	4909	77	|	7668	anml:echinoderms	4697	3977	77	|	n/a	primary-div	anml:insects	55
ptg000087l	530482	430634,38596,1400,0,0,0,0	45515	|	Teleogryllus occipitalis	470939	anml:insects	23702	18244	351	|	146911	anml:reptiles	5689	4153	104	|	103695	anml:reptiles	5689	3660	101	|	6850	anml:insects	23702	4145	101	|	n/a	repeat	anml:insects	4
ptg000088l	608898	288691,33376,260,0,0,0,0	180284	|	Teleogryllus occipitalis	470939	anml:insects	164354	163314	1147	|	197161	anml:insects	164354	2611	70	|	45351	anml:basal metazoans	1192	1150	68	|	6728	anml:crustaceans	5337	3131	60	|	n/a	repeat	anml:insects	27
ptg000089l~~1..6207	6207	3652,1412,0,0,0,0,0	6165	|	Canis lupus	9615	anml:mammals	6165	6127	104	|	99487	anml:mammals	6165	4888	80	|	1314773	fung:ascomycetes	815	815	32	|	6454	anml:molluscs	441	441	25	|	n/a	repeat	anml:mammals	99
ptg000089l~~6208..8870	2663	793,473,0,0,0,0,0	2633	|	Canis lupus	9615	anml:mammals	2633	2586	66	|	99487	anml:mammals	2633	1677	47	|	1314677	fung:ascomycetes	339	339	18	|	470939	anml:insects	180	180	14	|	n/a	inconclusive	anml:mammals	99
ptg000089l~~8871..9896730	9887860	2329673,481196,2440,0,0,0,0	5506194	|	Teleogryllus occipitalis	470939	anml:insects	5233552	5175234	7626	|	136037	anml:insects	5233552	26747	269	|	6728	anml:crustaceans	99809	25667	200	|	6706	anml:crustaceans	99809	25445	197	|	n/a	primary-div	anml:insects	53
ptg000090l	5411823	1127730,209910,6500,0,0,0,0	3376443	|	Teleogryllus occipitalis	470939	anml:insects	3280753	3203363	5968	|	105785	anml:insects	3280753	32061	303	|	96803	anml:crustaceans	46001	8541	231	|	6087	anml:basal metazoans	16643	8725	142	|	n/a	primary-div	anml:insects	61
ptg000091l	960547	145086,65625,1580,0,0,0,0	510455	|	Teleogryllus occipitalis	470939	anml:insects	477046	471974	1937	|	27405	anml:crustaceans	14998	4307	129	|	143950	anml:insects	477046	1018	122	|	6669	anml:crustaceans	14998	3036	118	|	n/a	primary-div	anml:insects	50
ptg000092l	1009272	138495,42645,540,0,0,0,0	662739	|	Teleogryllus occipitalis	470939	anml:insects	643880	628761	2451	|	105785	anml:insects	643880	14824	190	|	6728	anml:crustaceans	2463	2463	86	|	9995	anml:rodents	2935	2693	85	|	n/a	primary-div	anml:insects	64
ptg000093l	13314263	2305291,773161,20320,0,0,0,0	8806506	|	Teleogryllus occipitalis	470939	anml:insects	8538082	8384935	9664	|	105785	anml:insects	8538082	105522	580	|	27405	anml:crustaceans	162414	25510	242	|	6728	anml:crustaceans	162414	32613	240	|	n/a	primary-div	anml:insects	64
ptg000094l	7205668	1777648,266759,3200,0,0,0,0	4205045	|	Teleogryllus occipitalis	470939	anml:insects	4046460	3949854	6330	|	108931	anml:insects	4046460	15725	386	|	95602	anml:crustaceans	79240	16557	188	|	6706	anml:crustaceans	79240	11846	137	|	n/a	primary-div	anml:insects	56
ptg000095l	4774982	1408442,257793,1340,0,0,0,0	2315629	|	Teleogryllus occipitalis	470939	anml:insects	2204345	2122136	4295	|	431949	anml:insects	2204345	40260	352	|	95602	anml:crustaceans	41874	16573	198	|	94885	anml:reptiles	17614	7118	156	|	n/a	primary-div	anml:insects	46
ptg000096l~~1..794075	794075	161467,25791,220,0,0,0,0	478641	|	Teleogryllus occipitalis	470939	anml:insects	459549	435918	2192	|	136037	anml:insects	459549	10003	170	|	96803	anml:crustaceans	25121	6497	124	|	6669	anml:crustaceans	25121	5070	103	|	n/a	primary-div	anml:insects	58
ptg000096l~~794076..796105	2030	0,0,0,0,0,0,0	1589	|	Armadillidium nasatum	96803	anml:crustaceans	1273	1273	69	|	470939	anml:insects	516	516	45	|	273075	arch:archaea	42	42	7	|						|	n/a	same-kingdom-chimeric	anml:crustaceans	63
ptg000096l~~796106..7454967	6658862	1318848,327422,4540,0,0,0,0	4261669	|	Teleogryllus occipitalis	470939	anml:insects	4119465	4080039	7559	|	431949	anml:insects	4119465	29161	308	|	8407	anml:amphibians	27733	13228	192	|	6728	anml:crustaceans	62069	13373	154	|	n/a	primary-div	anml:insects	62
ptg000097l	5695962	1740613,244681,3800,0,0,0,0	2610049	|	Teleogryllus occipitalis	470939	anml:insects	2454460	2378186	4632	|	224129	anml:insects	2454460	6252	306	|	27405	anml:crustaceans	55086	11117	191	|	6706	anml:crustaceans	55086	18619	179	|	n/a	primary-div	anml:insects	43
ptg000098l	2176525	746003,112332,800,0,0,0,0	618860	|	Teleogryllus occipitalis	470939	anml:insects	560149	536162	1806	|	202533	anml:insects	560149	6737	227	|	6706	anml:crustaceans	9201	6139	86	|	34573	anml:molluscs	13834	3105	84	|	n/a	repeat	anml:insects	26
ptg000099l~~1..1649364	1649364	872183,79730,0,0,0,0,0	503434	|	Teleogryllus occipitalis	470939	anml:insects	466542	457873	1706	|	218467	anml:insects	466542	9186	154	|	13397	anml:fishes	12497	6647	91	|	6454	anml:molluscs	15933	5165	81	|	n/a	repeat	anml:insects	28
ptg000099l~~1649365..1651519	2155	0,0,0,0,0,0,0	1164	|	Dreissena polymorpha	45954	anml:molluscs	1164	1028	36	|	6454	anml:molluscs	1164	226	15	|						|						|	n/a	inconclusive	anml:molluscs	54
ptg000099l~~1651520..6553686	4902167	1297381,196935,3280,0,0,0,0	2581673	|	Teleogryllus occipitalis	470939	anml:insects	2449301	2381833	4624	|	136037	anml:insects	2449301	29829	282	|	27405	anml:crustaceans	64846	8444	154	|	6728	anml:crustaceans	64846	13295	148	|	n/a	primary-div	anml:insects	50
ptg000100l	1987825	718737,129344,2680,0,0,0,0	717883	|	Teleogryllus occipitalis	470939	anml:insects	671818	636574	2586	|	114398	anml:insects	671818	16058	194	|	94885	anml:reptiles	11523	4629	136	|	8520	anml:reptiles	11523	4444	108	|	n/a	repeat	anml:insects	34
ptg000101l	17730630	5768471,677190,16780,0,0,0,0	9288844	|	Teleogryllus occipitalis	470939	anml:insects	8875198	8566448	9449	|	189913	anml:insects	8875198	38109	1067	|	13397	anml:fishes	218923	53949	267	|	95602	anml:crustaceans	163516	27676	240	|	n/a	primary-div	anml:insects	50
ptg000102l	9091272	2546535,354120,1800,0,0,0,0	4033738	|	Teleogryllus occipitalis	470939	anml:insects	3769243	3634445	5578	|	431949	anml:insects	3769243	49345	409	|	13397	anml:fishes	91401	33575	208	|	95602	anml:crustaceans	61991	15848	186	|	n/a	primary-div	anml:insects	41
ptg000103l	2457576	879274,138026,0,0,0,0,0	804115	|	Teleogryllus occipitalis	470939	anml:insects	740765	703059	2100	|	441921	anml:insects	740765	5777	272	|	348617	fung:fungi	5047	5047	133	|	95602	anml:crustaceans	9456	9235	104	|	n/a	repeat	anml:insects	30
ptg000104l	5440946	1689628,449606,7940,0,0,0,0	2366998	|	Teleogryllus occipitalis	470939	anml:insects	2221123	2164240	4417	|	197161	anml:insects	2221123	12970	252	|	6706	anml:crustaceans	52525	16063	145	|	6728	anml:crustaceans	52525	16167	142	|	n/a	primary-div	anml:insects	41
ptg000105l	1139312	262844,90738,2000,0,0,0,0	571834	|	Teleogryllus occipitalis	470939	anml:insects	524858	512035	2104	|	108931	anml:insects	524858	4783	340	|	27405	anml:crustaceans	16923	6111	107	|	6579	anml:molluscs	20318	5769	80	|	n/a	primary-div	anml:insects	46
ptg000106l~~1..4011718	4011718	835015,297591,2340,0,0,0,0	2232678	|	Teleogryllus occipitalis	470939	anml:insects	2129054	2081924	4352	|	136037	anml:insects	2129054	19621	251	|	6728	anml:crustaceans	48371	14957	181	|	27405	anml:crustaceans	48371	8581	181	|	n/a	primary-div	anml:insects	53
ptg000106l~~4011719..4014146	2428	0,0,0,0,0,0,0	2018	|	Varanus komodoensis	61221	anml:reptiles	1566	1566	91	|	9685	anml:mammals	506	506	25	|	431949	anml:insects	232	232	18	|	2735436	prok:mycoplasmas	223	223	15	|	n/a	inconclusive	anml:reptiles	64
ptg000106l~~4014147..7586511	3572365	857740,208344,3120,0,0,0,0	1746503	|	Teleogryllus occipitalis	470939	anml:insects	1669272	1599459	3745	|	108931	anml:insects	1669272	15989	384	|	6728	anml:crustaceans	16090	8766	129	|	13397	anml:fishes	35575	11235	126	|	n/a	primary-div	anml:insects	47
ptg000107l	2772937	620550,108182,3360,0,0,0,0	1588403	|	Teleogryllus occipitalis	470939	anml:insects	1532081	1477660	4157	|	105785	anml:insects	1532081	40655	351	|	260995	anml:amphibians	13112	6700	175	|	6687	anml:crustaceans	20229	5992	150	|	n/a	primary-div	anml:insects	55
ptg000108l	1349979	228649,61428,640,0,0,0,0	844181	|	Teleogryllus occipitalis	470939	anml:insects	809752	794772	2669	|	95602	anml:crustaceans	36557	11364	132	|	37344	anml:insects	809752	5598	132	|	27405	anml:crustaceans	36557	6686	118	|	n/a	primary-div	anml:insects	60
ptg000109l	1129471	725117,32441,360,0,0,0,0	196482	|	Teleogryllus occipitalis	470939	anml:insects	162997	121777	886	|	431949	anml:insects	162997	16369	335	|	294128	anml:crustaceans	7323	5948	154	|	95602	anml:crustaceans	7323	3355	136	|	n/a	repeat	anml:insects	14
ptg000110l	951335	170812,69516,1100,0,0,0,0	245606	|	Teleogryllus occipitalis	470939	anml:insects	192255	184573	961	|	197043	anml:insects	192255	1919	94	|	13397	anml:fishes	18686	5399	80	|	8030	anml:fishes	18686	5192	78	|	n/a	low-coverage	anml:insects	20
ptg000111l	5308303	1114354,351461,9020,0,0,0,0	2980720	|	Teleogryllus occipitalis	470939	anml:insects	2845504	2772976	5208	|	105785	anml:insects	2845504	32759	336	|	13397	anml:fishes	76446	26978	222	|	8030	anml:fishes	76446	17369	171	|	n/a	primary-div	anml:insects	54
ptg000112l	4208803	893686,313099,4340,0,0,0,0	2427307	|	Teleogryllus occipitalis	470939	anml:insects	2307545	2259262	4581	|	27405	anml:crustaceans	60653	19891	196	|	431949	anml:insects	2307545	8968	188	|	6728	anml:crustaceans	60653	19709	176	|	n/a	primary-div	anml:insects	55
ptg000113l	4108414	876163,180686,2420,0,0,0,0	2465619	|	Teleogryllus occipitalis	470939	anml:insects	2370090	2326038	4735	|	105785	anml:insects	2370090	9514	171	|	6728	anml:crustaceans	45679	10031	145	|	8407	anml:amphibians	13475	8428	126	|	n/a	primary-div	anml:insects	58
ptg000114l~~1..13183845	13183845	2787624,1108144,24880,0,0,0,0	7718150	|	Teleogryllus occipitalis	470939	anml:insects	7301986	7150087	8309	|	105785	anml:insects	7301986	74665	500	|	6728	anml:crustaceans	198478	58842	304	|	6706	anml:crustaceans	198478	56261	286	|	n/a	primary-div	anml:insects	55
ptg000114l~~13183846..13186513	2668	876,0,0,0,0,0,0	2484	|	Xenopus laevis	8355	anml:amphibians	2343	2343	74	|	13397	anml:fishes	1555	1555	53	|	470939	anml:insects	508	328	31	|	6728	anml:crustaceans	549	549	28	|	n/a	inconclusive	anml:amphibians	88
ptg000114l~~13186514..16074866	2888353	579813,138653,4580,0,0,0,0	1882438	|	Teleogryllus occipitalis	470939	anml:insects	1826476	1770404	4553	|	431949	anml:insects	1826476	41877	468	|	6669	anml:crustaceans	47623	10430	163	|	348617	fung:fungi	8639	5605	148	|	n/a	primary-div	anml:insects	63
ptg000115l	5814643	1069279,301801,3820,0,0,0,0	3800584	|	Teleogryllus occipitalis	470939	anml:insects	3674446	3639494	6194	|	136037	anml:insects	3674446	18828	235	|	6728	anml:crustaceans	64127	19581	171	|	6706	anml:crustaceans	64127	14594	141	|	n/a	primary-div	anml:insects	63
ptg000116l	5249755	1064016,403827,3260,0,0,0,0	3399508	|	Teleogryllus occipitalis	470939	anml:insects	3246735	3208156	6173	|	431949	anml:insects	3246735	15976	232	|	13397	anml:fishes	90104	29878	195	|	6728	anml:crustaceans	64519	17183	154	|	n/a	primary-div	anml:insects	62
ptg000117l	14457976	2787550,964191,17880,0,0,0,0	8431980	|	Teleogryllus occipitalis	470939	anml:insects	8068746	7940641	8846	|	136037	anml:insects	8068746	59785	443	|	13397	anml:fishes	244593	64304	283	|	6728	anml:crustaceans	154717	43206	253	|	n/a	primary-div	anml:insects	56
ptg000118l	2723848	634928,136908,1460,0,0,0,0	1648078	|	Teleogryllus occipitalis	470939	anml:insects	1586784	1550765	3959	|	136037	anml:insects	1586784	30335	293	|	95602	anml:crustaceans	38568	12688	169	|	6706	anml:crustaceans	38568	15194	163	|	n/a	primary-div	anml:insects	58
ptg000119l	3779934	1888102,138408,1680,0,0,0,0	1001430	|	Teleogryllus occipitalis	470939	anml:insects	920934	888988	2660	|	742174	anml:insects	920934	3389	166	|	95602	anml:crustaceans	21862	12003	123	|	8030	anml:fishes	25397	7045	93	|	n/a	repeat	anml:insects	24
ptg000120l	6278414	1672624,548390,14340,0,0,0,0	2953974	|	Teleogryllus occipitalis	470939	anml:insects	2691820	2604529	4715	|	343691	anml:insects	2691820	5199	305	|	6728	anml:crustaceans	98746	33482	253	|	8030	anml:fishes	131521	26748	198	|	n/a	primary-div	anml:insects	43
ptg000121l	2792164	626677,137093,6220,0,0,0,0	1622853	|	Teleogryllus occipitalis	470939	anml:insects	1553276	1504107	4034	|	105785	anml:insects	1553276	28517	296	|	6728	anml:crustaceans	35038	10553	129	|	6526	anml:molluscs	33031	7803	113	|	n/a	primary-div	anml:insects	56
ptg000122l	850348	153947,98159,1200,0,0,0,0	466513	|	Teleogryllus occipitalis	470939	anml:insects	440281	430651	1985	|	105785	anml:insects	440281	6781	145	|	37621	anml:worms	4315	4315	77	|	8407	anml:amphibians	4135	3883	71	|	n/a	primary-div	anml:insects	52
ptg000123l	1356219	435769,72461,2160,0,0,0,0	549294	|	Teleogryllus occipitalis	470939	anml:insects	507349	480895	1999	|	72248	anml:insects	507349	8008	364	|	348617	fung:fungi	3874	3874	120	|	13397	anml:fishes	20185	8510	99	|	n/a	primary-div	anml:insects	37
ptg000124l	5625697	1099818,271623,3720,0,0,0,0	3669464	|	Teleogryllus occipitalis	470939	anml:insects	3564994	3504220	7067	|	136037	anml:insects	3564994	28700	342	|	41117	anml:crustaceans	64624	10227	190	|	8030	anml:fishes	68404	19542	162	|	n/a	primary-div	anml:insects	63
ptg000125l~~1..21810188	21810188	5236262,885754,11680,0,0,0,0	12799501	|	Teleogryllus occipitalis	470939	anml:insects	12293459	12046615	11574	|	431949	anml:insects	12293459	98742	624	|	6728	anml:crustaceans	233363	50950	285	|	6706	anml:crustaceans	233363	53267	280	|	n/a	primary-div	anml:insects	56
ptg000125l~~21810189..21812214	2026	0,0,0,0,0,0,0	1299	|	Carcharodon carcharias	13397	anml:fishes	1091	1091	35	|	6454	anml:molluscs	427	427	28	|	6728	anml:crustaceans	70	70	8	|						|	n/a	inconclusive	anml:fishes	54
