##[["GX taxonomy analysis report", 3, 1], {"git-rev": "v0.5.5-9-gfc836c1", "run-date": "Sat Oct 11 22:05:31 2025", "db": {"build-date": "2023-01-24", "seqs": 3025824, "Gbp": 709.264}, "run-info": {"agg-cvg": 0.50219, "asserted-div": "anml:insects", "inferred-primary-divs": ["anml:insects"], "corrected-primary-divs": ["anml:insects"], "genome-hash": "123b9128e3414282"}}]
#seq-id	seq-len	(xp,lc,co,n,mt,pt,pm)-len	cvg-by-all	sep1	tax-name-1	tax-id-1	div-1	cvg-by-div-1	cvg-by-tax-1	score-1	sep2	tax-id-2	div-2	cvg-by-div-2	cvg-by-tax-2	score-2	sep3	tax-id-3	div-3	cvg-by-div-3	cvg-by-tax-3	score-3	sep4	tax-id-4	div-4	cvg-by-div-4	cvg-by-tax-4	score-4	sep5	reserved	result	div	div_pct_cvg
ptg000069l	4655593	1107660,279713,10280,0,0,0,0	2666218	|	Teleogryllus occipitalis	470939	anml:insects	2575712	2445989	4758	|	32391	anml:insects	2575712	37836	735	|	6728	anml:crustaceans	60790	16669	188	|	9337	anml:marsupials	9124	7996	154	|	n/a	primary-div	anml:insects	55
ptg000070l	2624586	545474,161590,1080,0,0,0,0	1403448	|	Teleogryllus occipitalis	470939	anml:insects	1318902	1285614	3154	|	431949	anml:insects	1318902	6348	166	|	27405	anml:crustaceans	26249	9041	127	|	95602	anml:crustaceans	26249	9066	107	|	n/a	primary-div	anml:insects	50
ptg000071l	13066229	2015615,1005771,21840,0,0,0,0	8316789	|	Teleogryllus occipitalis	470939	anml:insects	8034445	7901841	8691	|	136037	anml:insects	8034445	123542	591	|	13397	anml:fishes	175279	42436	250	|	6706	anml:crustaceans	149542	33248	242	|	n/a	primary-div	anml:insects	61
ptg000072l	4185239	1161524,133041,5700,0,0,0,0	1775814	|	Teleogryllus occipitalis	470939	anml:insects	1666684	1590080	3554	|	32391	anml:insects	1666684	9648	574	|	96803	anml:crustaceans	39133	4396	197	|	6687	anml:crustaceans	39133	12337	135	|	n/a	primary-div	anml:insects	40
ptg000073l	3619612	630488,254097,7240,0,0,0,0	2398379	|	Teleogryllus occipitalis	470939	anml:insects	2335275	2277839	5206	|	69319	anml:insects	2335275	8950	324	|	6454	anml:molluscs	55287	17438	154	|	6706	anml:crustaceans	32745	9662	131	|	n/a	primary-div	anml:insects	65
ptg000074l~~1..4208130	4208130	1798176,174123,6360,0,0,0,0	1928520	|	Teleogryllus occipitalis	470939	anml:insects	1826298	1741064	3922	|	431949	anml:insects	1826298	43362	413	|	6728	anml:crustaceans	32434	12096	163	|	35525	anml:crustaceans	32434	7986	153	|	n/a	primary-div	anml:insects	43
ptg000074l~~4208131..4210172	2042	0,0,0,0,0,0,0	1737	|	Hydra vulgaris	6087	anml:basal metazoans	1633	1633	60	|	3880	plnt:plants	297	297	18	|	7091	anml:insects	129	129	13	|						|	n/a	same-kingdom-chimeric	anml:basal metazoans	80
ptg000074l~~4210173..8636874	4426702	1782846,137674,4500,0,0,0,0	1858536	|	Teleogryllus occipitalis	470939	anml:insects	1749745	1649186	3426	|	32391	anml:insects	1749745	24072	899	|	8030	anml:fishes	39101	13842	153	|	35525	anml:crustaceans	35759	8152	147	|	n/a	repeat	anml:insects	40
ptg000075l	3403625	1015667,210794,7860,0,0,0,0	1346935	|	Teleogryllus occipitalis	470939	anml:insects	1198323	1170020	2917	|	431949	anml:insects	1198323	6832	313	|	42254	anml:mammals	30824	9528	152	|	1052528	anml:nematodes	26037	9813	147	|	n/a	primary-div	anml:insects	35
ptg000076l	535176	99902,52443,960,0,0,0,0	325483	|	Teleogryllus occipitalis	470939	anml:insects	310309	303098	1706	|	136037	anml:insects	310309	6061	134	|	8005	anml:fishes	9374	2497	74	|	1120755	prst:alveolates	5412	4283	71	|	n/a	primary-div	anml:insects	58
ptg000077l	1436963	298654,175898,280,0,0,0,0	783668	|	Teleogryllus occipitalis	470939	anml:insects	743891	737785	2584	|	8407	anml:amphibians	9805	7075	95	|	6728	anml:crustaceans	12181	7136	94	|	431949	anml:insects	743891	2601	84	|	n/a	primary-div	anml:insects	52
ptg000078l	5912852	1170874,371745,2780,0,0,0,0	2940525	|	Teleogryllus occipitalis	470939	anml:insects	2789722	2732918	4971	|	6728	anml:crustaceans	56840	26131	216	|	13397	anml:fishes	64716	26141	196	|	431949	anml:insects	2789722	11512	182	|	n/a	primary-div	anml:insects	47
ptg000079l	1814561	322137,157680,1320,0,0,0,0	1261710	|	Teleogryllus occipitalis	470939	anml:insects	1220124	1208856	3669	|	6706	anml:crustaceans	33076	10845	162	|	13397	anml:fishes	36465	19581	160	|	431949	anml:insects	1220124	6542	158	|	n/a	primary-div	anml:insects	67
ptg000080l~~1..813113	813113	207535,35196,2480,0,0,0,0	362047	|	Teleogryllus occipitalis	470939	anml:insects	337158	332233	1636	|	1271730	anml:insects	337158	2332	140	|	9940	anml:mammals	6929	3285	110	|	7757	anml:fishes	14890	3644	106	|	n/a	primary-div	anml:insects	41
ptg000080l~~813114..815227	2114	0,0,0,0,0,0,0	2080	|	Strongyloides papillosus	174720	anml:nematodes	2080	2080	140	|	2841979	fung:basidiomycetes	90	90	11	|	1123016	prok:g-proteobacteria	56	56	7	|						|	n/a	same-kingdom-chimeric	anml:nematodes	98
ptg000080l~~815228..1093263	278036	72110,12702,0,0,0,0,0	136108	|	Teleogryllus occipitalis	470939	anml:insects	128253	128253	1125	|	174720	anml:nematodes	3052	3052	70	|	80427	anml:reptiles	1628	1628	55	|	6728	anml:crustaceans	2100	2100	52	|	n/a	primary-div	anml:insects	46
ptg000081l	3226326	777523,178145,1060,0,0,0,0	1603093	|	Teleogryllus occipitalis	470939	anml:insects	1521176	1481507	3588	|	105785	anml:insects	1521176	8743	158	|	6728	anml:crustaceans	28922	9014	126	|	6706	anml:crustaceans	28922	6610	120	|	n/a	primary-div	anml:insects	47
ptg000082l~~1..2044458	2044458	588885,96117,120,0,0,0,0	1093798	|	Teleogryllus occipitalis	470939	anml:insects	1037983	1018839	3253	|	27687	anml:fishes	35431	22707	281	|	170555	anml:insects	1037983	15420	263	|	13397	anml:fishes	35431	7558	95	|	n/a	primary-div	anml:insects	51
ptg000082l~~2044459..2046594	2136	218,0,0,0,0,0,0	1808	|	Erpetoichthys calabaricus	27687	anml:fishes	1573	1573	97	|	9305	anml:marsupials	235	235	18	|	470939	anml:insects	44	44	7	|	9986	anml:rodents	46	46	7	|	n/a	inconclusive	anml:fishes	74
ptg000082l~~2046595..2187606	141012	40873,804,0,0,0,0,0	82288	|	Teleogryllus occipitalis	470939	anml:insects	77661	76684	802	|	27687	anml:fishes	3306	3306	99	|	170555	anml:insects	77661	977	68	|	9305	anml:marsupials	1905	1905	48	|	n/a	primary-div	anml:insects	55
ptg000082l~~2187607..2189915	2309	0,0,0,0,0,0,0	1372	|	Erpetoichthys calabaricus	27687	anml:fishes	1323	1323	96	|	103695	anml:reptiles	128	128	21	|	1120996	prok:firmicutes	94	94	10	|						|	n/a	inconclusive	anml:fishes	57
ptg000082l~~2189916..4215964	2026049	613479,89054,2200,0,0,0,0	890042	|	Teleogryllus occipitalis	470939	anml:insects	806888	777075	2635	|	431949	anml:insects	806888	17369	261	|	27687	anml:fishes	39140	16577	244	|	2607531	anml:molluscs	24003	5568	120	|	n/a	primary-div	anml:insects	40
ptg000083l	4931766	993061,330565,4940,0,0,0,0	2898108	|	Teleogryllus occipitalis	470939	anml:insects	2759016	2719867	5322	|	108931	anml:insects	2759016	9220	382	|	6728	anml:crustaceans	61631	18925	199	|	13397	anml:fishes	83640	19696	157	|	n/a	primary-div	anml:insects	56
ptg000084l	4882120	1554726,115940,220,0,0,0,0	2261914	|	Teleogryllus occipitalis	470939	anml:insects	2121219	2026475	3776	|	103372	anml:insects	2121219	10990	503	|	94885	anml:reptiles	33928	26597	252	|	6087	anml:basal metazoans	25010	13903	150	|	n/a	primary-div	anml:insects	43
ptg000085l	2199411	458925,86838,2840,0,0,0,0	1339876	|	Teleogryllus occipitalis	470939	anml:insects	1300145	1255298	3643	|	431949	anml:insects	1300145	23446	293	|	27405	anml:crustaceans	25107	6813	119	|	6087	anml:basal metazoans	6300	5970	118	|	n/a	primary-div	anml:insects	59
ptg000086l~~1..1629265	1629265	681627,69026,0,0,0,0,0	642668	|	Teleogryllus occipitalis	470939	anml:insects	601537	562897	2159	|	189513	anml:insects	601537	13732	461	|	6289	anml:nematodes	10033	3703	105	|	13397	anml:fishes	9663	6886	93	|	n/a	repeat	anml:insects	37
ptg000086l~~1629266..1631280	2015	0,0,0,0,0,0,0	1993	|	Erpetoichthys calabaricus	27687	anml:fishes	1740	1740	152	|	260995	anml:amphibians	1857	1857	140	|	94885	anml:reptiles	1776	1498	133	|	35005	anml:reptiles	1776	1359	128	|	n/a	inconclusive	anml:fishes	86
ptg000086l~~1631281..2696795	1065515	260723,50696,840,0,0,0,0	574278	|	Teleogryllus occipitalis	470939	anml:insects	544724	534723	2099	|	431949	anml:insects	544724	8809	151	|	27687	anml:fishes	16676	1999	105	|	260995	anml:amphibians	2188	2188	100	|	n/a	primary-div	anml:insects	51
ptg000087l	2784340	431482,151055,12660,0,0,0,0	1691130	|	Teleogryllus occipitalis	470939	anml:insects	1634838	1587685	4192	|	105785	anml:insects	1634838	58781	431	|	1232801	anml:crustaceans	51050	10844	226	|	6687	anml:crustaceans	51050	11142	187	|	n/a	primary-div	anml:insects	59
ptg000088l	261547	177375,35634,0,0,0,0,0	47109	|	Teleogryllus occipitalis	470939	anml:insects	45810	45810	694	|	96803	anml:crustaceans	4657	4657	201	|	3635	plnt:plants	678	678	28	|	2607531	anml:molluscs	203	203	19	|	n/a	repeat	anml:insects	18
ptg000089l	3285248	1026868,166784,2780,0,0,0,0	1224263	|	Teleogryllus occipitalis	470939	anml:insects	1113215	1066166	2958	|	431949	anml:insects	1113215	23748	275	|	27405	anml:crustaceans	25382	7796	166	|	27687	anml:fishes	45648	7054	154	|	n/a	primary-div	anml:insects	34
ptg000090l	1431894	431780,87894,120,0,0,0,0	657012	|	Teleogryllus occipitalis	470939	anml:insects	621476	601303	2212	|	27687	anml:fishes	14813	7302	202	|	431949	anml:insects	621476	12939	198	|	260995	anml:amphibians	7699	4092	176	|	n/a	primary-div	anml:insects	43
ptg000091l	1831540	372289,70324,0,0,0,0,0	1197012	|	Teleogryllus occipitalis	470939	anml:insects	1164859	1151698	3705	|	136037	anml:insects	1164859	10368	168	|	27687	anml:fishes	23728	2140	110	|	8049	anml:fishes	23728	2155	94	|	n/a	primary-div	anml:insects	64
ptg000092l	140437	28549,4778,0,0,0,0,0	77046	|	Teleogryllus occipitalis	470939	anml:insects	75106	72175	835	|	63436	anml:insects	75106	4903	85	|	106335	plnt:plants	3542	3542	68	|	6579	anml:molluscs	1318	1318	40	|	n/a	primary-div	anml:insects	53
ptg000093l	2239790	443313,139550,3140,0,0,0,0	1300345	|	Teleogryllus occipitalis	470939	anml:insects	1237104	1204311	3485	|	105785	anml:insects	1237104	19369	265	|	6669	anml:crustaceans	35793	10827	163	|	6728	anml:crustaceans	35793	10579	135	|	n/a	primary-div	anml:insects	55
ptg000094l	4915476	1927806,180401,4860,0,0,0,0	2079183	|	Teleogryllus occipitalis	470939	anml:insects	1953640	1846754	3785	|	108931	anml:insects	1953640	8922	362	|	6728	anml:crustaceans	45148	12555	161	|	96803	anml:crustaceans	45148	9096	152	|	n/a	primary-div	anml:insects	40
ptg000095l	2593652	630927,130455,220,0,0,0,0	1523034	|	Teleogryllus occipitalis	470939	anml:insects	1472918	1442323	3808	|	103372	anml:insects	1472918	4279	208	|	8407	anml:amphibians	13016	7471	108	|	13397	anml:fishes	35143	8169	99	|	n/a	primary-div	anml:insects	57
ptg000096l~~1..800050	800050	229551,11586,800,0,0,0,0	302209	|	Teleogryllus occipitalis	470939	anml:insects	274005	264769	1270	|	96803	anml:crustaceans	15160	4820	200	|	114398	anml:insects	274005	745	115	|	210409	anml:crustaceans	15160	4317	106	|	n/a	primary-div	anml:insects	34
ptg000096l~~800051..802086	2036	0,0,0,0,0,0,0	1656	|	Candidatus Megaira endosymbiont of Mesostigma viride	2866314	prok:a-proteobacteria	1511	1240	37	|	470939	anml:insects	529	529	25	|	2954046	prok:a-proteobacteria	1511	489	24	|	108931	anml:insects	529	71	11	|	n/a	inconclusive	prok:a-proteobacteria	74
ptg000096l~~802087..1240034	437948	110712,47354,0,0,0,0,0	192057	|	Teleogryllus occipitalis	470939	anml:insects	170989	155031	900	|	118728	prok:a-proteobacteria	28162	10751	389	|	2953997	prok:a-proteobacteria	28162	7463	373	|	108931	anml:insects	170989	6243	356	|	n/a	primary-div	anml:insects	39
ptg000096l~~1240035..1242313	2279	0,0,0,0,0,0,0	2279	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	2279	2210	192	|	1532454	prok:a-proteobacteria	2279	803	163	|	545694	prok:spirochetes	818	818	44	|	1442385	prok:CFB group bacteria	627	627	40	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg000096l~~1242314..2608758	1366445	426587,78222,700,0,0,0,0	402335	|	Teleogryllus occipitalis	470939	anml:insects	351370	331807	1423	|	108931	anml:insects	351370	7516	353	|	96803	anml:crustaceans	4770	4300	200	|	2953972	prok:a-proteobacteria	19618	7985	122	|	n/a	repeat	anml:insects	26
ptg000096l~~2608759..2612151	3393	0,0,0,0,0,0,0	2520	|	Strongyloides papillosus	174720	anml:nematodes	1827	1827	111	|	470939	anml:insects	530	530	60	|	4155	plnt:plants	292	181	15	|	3702	plnt:plants	292	111	11	|	n/a	same-kingdom-chimeric	anml:nematodes	54
ptg000096l~~2612152..4520007	1907856	569877,109641,820,0,0,0,0	662274	|	Teleogryllus occipitalis	470939	anml:insects	588986	570691	1931	|	96803	anml:crustaceans	14517	9078	219	|	197043	anml:insects	588986	5229	125	|	80427	anml:reptiles	9527	4417	123	|	n/a	primary-div	anml:insects	31
ptg000097l	809721	268670,31894,0,0,0,0,0	330988	|	Teleogryllus occipitalis	470939	anml:insects	312724	302030	1459	|	431949	anml:insects	312724	10960	207	|	27687	anml:fishes	3071	3071	117	|	1611254	anml:nematodes	6499	3660	68	|	n/a	primary-div	anml:insects	39
ptg000098l	1029864	373248,69837,2360,0,0,0,0	482889	|	Teleogryllus occipitalis	470939	anml:insects	451224	406204	1982	|	170555	anml:insects	451224	18915	325	|	96803	anml:crustaceans	29447	10890	308	|	260995	anml:amphibians	6065	4913	182	|	n/a	primary-div	anml:insects	44
ptg000099l	3273242	619752,200372,6280,0,0,0,0	2085240	|	Teleogryllus occipitalis	470939	anml:insects	2000327	1956546	4722	|	136037	anml:insects	2000327	33401	310	|	27687	anml:fishes	52403	9103	244	|	35005	anml:reptiles	10704	3610	213	|	n/a	primary-div	anml:insects	61
ptg000100l	137622	0,137622,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg000101l	61468	0,61468,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg000102l	132984	0,132984,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg000103l~~1..11685393	11685393	3636482,595797,1860,0,0,0,0	5946886	|	Teleogryllus occipitalis	470939	anml:insects	5658613	5491900	7088	|	108931	anml:insects	5658613	24144	445	|	13397	anml:fishes	122669	35273	210	|	6728	anml:crustaceans	94093	24975	191	|	n/a	primary-div	anml:insects	48
ptg000103l~~11685394..11687497	2104	0,94,0,0,0,0,0	2028	|	Ichthyophthirius multifiliis	5932	prst:alveolates	1835	1835	49	|	307937	fung:ascomycetes	562	562	29	|	390850	anml:nematodes	347	347	24	|	189913	anml:insects	583	365	20	|	n/a	inconclusive	prst:alveolates	87
ptg000103l~~11687498..12580589	893092	130978,60161,920,0,0,0,0	566050	|	Teleogryllus occipitalis	470939	anml:insects	547369	537180	2106	|	136037	anml:insects	547369	6920	129	|	9685	anml:mammals	7044	4568	80	|	88082	anml:reptiles	2564	2426	68	|	n/a	primary-div	anml:insects	61
ptg000104l	1403568	331950,88026,860,0,0,0,0	691869	|	Teleogryllus occipitalis	470939	anml:insects	648003	613135	2377	|	197161	anml:insects	648003	18651	224	|	409849	anml:fishes	17316	7442	108	|	35525	anml:crustaceans	17965	6375	102	|	n/a	primary-div	anml:insects	46
ptg000105l	8189968	4013489,303727,3320,0,0,0,0	2487929	|	Teleogryllus occipitalis	470939	anml:insects	2305456	2207334	4142	|	431949	anml:insects	2305456	44203	342	|	95602	anml:crustaceans	41276	9460	154	|	1348612	fung:fungi	14881	12988	146	|	n/a	repeat	anml:insects	28
ptg000106l~~1..2689291	2689291	520056,147948,1360,0,0,0,0	1764557	|	Teleogryllus occipitalis	470939	anml:insects	1704252	1694842	4668	|	431949	anml:insects	1704252	18208	375	|	13397	anml:fishes	57148	23805	171	|	95602	anml:crustaceans	36043	15243	137	|	n/a	primary-div	anml:insects	63
ptg000106l~~2689292..2691352	2061	0,0,0,0,0,0,0	2006	|	Armadillidium nasatum	96803	anml:crustaceans	1971	1971	150	|	609295	anml:insects	262	132	11	|	470939	anml:insects	262	130	10	|						|	n/a	same-kingdom-chimeric	anml:crustaceans	96
ptg000106l~~2691353..7010181	4318829	894726,158675,2140,0,0,0,0	2805389	|	Teleogryllus occipitalis	470939	anml:insects	2717203	2661730	5459	|	105785	anml:insects	2717203	28929	326	|	6728	anml:crustaceans	55642	13165	181	|	6669	anml:crustaceans	55642	10333	170	|	n/a	primary-div	anml:insects	63
ptg000107l	7452107	2352269,396976,2260,0,0,0,0	3563879	|	Teleogryllus occipitalis	470939	anml:insects	3372274	3315723	5498	|	431949	anml:insects	3372274	21691	244	|	96803	anml:crustaceans	53106	7854	165	|	13397	anml:fishes	89500	21209	163	|	n/a	primary-div	anml:insects	45
ptg000108l	2983728	599137,257802,780,0,0,0,0	1756200	|	Teleogryllus occipitalis	470939	anml:insects	1678055	1650930	3852	|	136037	anml:insects	1678055	12636	180	|	6706	anml:crustaceans	57721	17055	154	|	13397	anml:fishes	43379	13130	139	|	n/a	primary-div	anml:insects	56
ptg000109l	5075251	1077134,201532,3060,0,0,0,0	2756411	|	Teleogryllus occipitalis	470939	anml:insects	2640449	2550324	4976	|	105785	anml:insects	2640449	32356	321	|	6706	anml:crustaceans	51034	12702	144	|	8407	anml:amphibians	15741	9012	121	|	n/a	primary-div	anml:insects	52
ptg000110l	3962560	715069,355711,9520,0,0,0,0	2446377	|	Teleogryllus occipitalis	470939	anml:insects	2333135	2279638	4739	|	136037	anml:insects	2333135	15506	210	|	13397	anml:fishes	88554	27535	187	|	6706	anml:crustaceans	59453	22937	186	|	n/a	primary-div	anml:insects	59
ptg000111l	4114311	805760,286221,2480,0,0,0,0	2580313	|	Teleogryllus occipitalis	470939	anml:insects	2483521	2452889	5702	|	105785	anml:insects	2483521	19514	255	|	13397	anml:fishes	55314	19239	154	|	95602	anml:crustaceans	45307	17463	152	|	n/a	primary-div	anml:insects	60
ptg000112l~~1..1066895	1066895	333958,72583,1680,0,0,0,0	485879	|	Teleogryllus occipitalis	470939	anml:insects	457140	440987	1797	|	202533	anml:insects	457140	5548	215	|	7757	anml:fishes	12380	4998	102	|	6728	anml:crustaceans	5413	4339	96	|	n/a	primary-div	anml:insects	43
ptg000112l~~1066896..1069700	2805	452,0,0,0,0,0,0	2032	|	Asanoa hainanensis	560556	prok:high GC Gram+	1724	594	27	|	32600	prst:protists	358	358	22	|	35725	fung:ascomycetes	316	316	21	|	2184053	prok:high GC Gram+	1724	359	21	|	n/a	inconclusive	prok:high GC Gram+	61
ptg000112l~~1069701..6548342	5478642	1608004,392453,9080,0,0,0,0	2299059	|	Teleogryllus occipitalis	470939	anml:insects	2077310	2006507	3952	|	189913	anml:insects	2077310	7114	272	|	2953980	prok:a-proteobacteria	29313	10351	215	|	2769078	prok:a-proteobacteria	29313	9951	209	|	n/a	primary-div	anml:insects	38
ptg000113l	4299953	1111653,205060,7300,0,0,0,0	2308138	|	Teleogryllus occipitalis	470939	anml:insects	2202967	2133230	4373	|	189913	anml:insects	2202967	16620	733	|	6669	anml:crustaceans	43956	8487	156	|	8030	anml:fishes	44793	12551	155	|	n/a	primary-div	anml:insects	51
ptg000114l	2551696	481014,127117,1700,0,0,0,0	1728185	|	Teleogryllus occipitalis	470939	anml:insects	1685135	1664257	5156	|	431949	anml:insects	1685135	13220	224	|	95602	anml:crustaceans	30119	15422	185	|	41117	anml:crustaceans	30119	4636	92	|	n/a	primary-div	anml:insects	66
ptg000115l	5604813	1662603,298660,3600,0,0,0,0	2755745	|	Teleogryllus occipitalis	470939	anml:insects	2621131	2519029	4652	|	431949	anml:insects	2621131	50413	393	|	95602	anml:crustaceans	51366	18539	232	|	96803	anml:crustaceans	51366	4456	162	|	n/a	primary-div	anml:insects	47
ptg000116l	6113978	1644134,320435,5160,0,0,0,0	2581038	|	Teleogryllus occipitalis	470939	anml:insects	2361703	2287359	4283	|	69319	anml:insects	2361703	11174	404	|	6728	anml:crustaceans	72122	23793	217	|	210409	anml:crustaceans	72122	13741	205	|	n/a	primary-div	anml:insects	39
ptg000117l	3080065	711034,123786,3880,0,0,0,0	1629116	|	Teleogryllus occipitalis	470939	anml:insects	1564312	1511380	3764	|	431949	anml:insects	1564312	30243	322	|	210409	anml:crustaceans	25211	7907	160	|	6087	anml:basal metazoans	9332	9298	138	|	n/a	primary-div	anml:insects	51
ptg000118l	2384652	716473,156023,6960,0,0,0,0	1090042	|	Teleogryllus occipitalis	470939	anml:insects	1010251	968524	2788	|	431949	anml:insects	1010251	16507	246	|	2769078	prok:a-proteobacteria	29259	9563	208	|	931100	prok:a-proteobacteria	29259	11512	207	|	n/a	primary-div	anml:insects	42
ptg000119l	2389617	1385390,67517,240,0,0,0,0	542264	|	Teleogryllus occipitalis	470939	anml:insects	503543	482328	2007	|	170555	anml:insects	503543	8163	140	|	27687	anml:fishes	11136	2601	93	|	3988	plnt:plants	17878	4756	75	|	n/a	repeat	anml:insects	21
ptg000120l	1912018	269551,88793,1120,0,0,0,0	1343020	|	Teleogryllus occipitalis	470939	anml:insects	1305371	1277963	3975	|	103372	anml:insects	1305371	6694	268	|	6687	anml:crustaceans	35493	10106	183	|	6728	anml:crustaceans	35493	8127	127	|	n/a	primary-div	anml:insects	68
ptg000121l	8518096	3003711,320161,700,0,0,0,0	3582356	|	Teleogryllus occipitalis	470939	anml:insects	3345196	3212214	5055	|	91739	anml:insects	3345196	17922	487	|	260995	anml:amphibians	16065	6940	231	|	35005	anml:reptiles	24840	6299	215	|	n/a	primary-div	anml:insects	39
ptg000122l	9321529	1975669,654865,11020,0,0,0,0	5162514	|	Teleogryllus occipitalis	470939	anml:insects	4928780	4818813	6700	|	136037	anml:insects	4928780	48151	376	|	6728	anml:crustaceans	105772	30669	238	|	8030	anml:fishes	137861	41234	233	|	n/a	primary-div	anml:insects	53
ptg000123l	3745627	657207,239548,4740,0,0,0,0	2512621	|	Teleogryllus occipitalis	470939	anml:insects	2426809	2406074	5460	|	136037	anml:insects	2426809	31338	335	|	310915	anml:fishes	68692	11447	147	|	13397	anml:fishes	68692	15069	136	|	n/a	primary-div	anml:insects	65
ptg000124l	1449378	325706,145958,100,0,0,0,0	674161	|	Teleogryllus occipitalis	470939	anml:insects	640036	605584	2201	|	431949	anml:insects	640036	16296	284	|	95602	anml:crustaceans	10248	4493	110	|	27687	anml:fishes	14472	5432	94	|	n/a	primary-div	anml:insects	44
ptg000125l	13237252	2341595,863000,13960,0,0,0,0	8321193	|	Teleogryllus occipitalis	470939	anml:insects	8019520	7865076	9024	|	136037	anml:insects	8019520	99159	541	|	6706	anml:crustaceans	162383	35733	246	|	6728	anml:crustaceans	162383	30250	223	|	n/a	primary-div	anml:insects	61
ptg000126l	5094016	854327,188805,660,0,0,0,0	3426647	|	Teleogryllus occipitalis	470939	anml:insects	3338460	3275928	6727	|	431949	anml:insects	3338460	33976	343	|	13397	anml:fishes	57140	11373	118	|	2743191	anml:echinoderms	14178	11489	118	|	n/a	primary-div	anml:insects	66
ptg000127l	1871306	456945,69234,1600,0,0,0,0	969135	|	Teleogryllus occipitalis	470939	anml:insects	923653	900717	2936	|	431949	anml:insects	923653	16723	233	|	6465	anml:molluscs	25432	10838	150	|	27687	anml:fishes	15518	4716	130	|	n/a	primary-div	anml:insects	49
